,Id,degree,group
2452,748102783363072000,13,0
2453,827513406513102849,13,0
2454,24048150,13,0
2455,88896028,13,0
2456,73986605,13,2
2457,397308586,13,1
2458,53867429,13,1
2459,601748429,13,0
2460,35255262,13,1
2461,31651034,13,1
2462,60290338,13,0
2463,3188618632,13,1
2464,619050408,13,0
2465,986911534591901698,13,0
2466,1114969954951020545,13,0
2467,700825817358712833,13,0
2468,56653373,13,0
2469,981901886554034177,13,1
2470,761165538,13,1
2471,3619059556,13,1
2472,18872221,13,1
2473,15431580,13,1
2474,719645820950286336,13,0
2475,4186306797,13,0
2476,7928102,13,1
2477,28539223,13,0
2478,37779837,13,0
2479,22182281,13,1
2480,1079498703537389568,13,0
2481,1246471501311852545,13,1
2482,191789666,13,2
2483,278559385,13,0
2484,94763764,13,1
2485,167967494,13,1
2486,2886630249,13,0
2487,83688315,13,0
2488,2323119010,13,1
2489,483916740,13,0
2490,313588811,13,1
2491,1018494036,13,0
2492,8191062,13,1
2493,64623,13,1
2494,71564437,13,1
2495,466549936,13,0
2496,2511994140,13,1
2497,15662428,13,1
2498,27229542,13,1
2499,15465903,13,1
2500,1109211367989563392,13,0
2501,20414217,13,2
2502,1432813344,13,2
2503,1085267779639537664,13,0
2504,932806526,13,0
2505,248905682,13,0
2506,3310223349,13,0
2507,828712080375218180,12,0
2508,1361692256848216071,12,0
2509,875342665176449028,12,0
2510,123306019,12,0
2511,1128071294,12,0
2512,747745989482647552,12,0
2513,765101687111553024,12,1
2514,3127935183,12,0
2515,1101299929,12,0
2516,3408101,12,2
2517,317587745,12,1
2518,873951288987398144,12,1
2519,23593304,12,1
2520,300351842,12,0
2521,3096936959,12,0
2522,287441426,12,0
2523,17007176,12,1
2524,135922295,12,2
2525,557646473,12,0
2526,563577524,12,0
2527,13566662,12,0
2528,302842741,12,0
2529,18023473,12,1
2530,1163705928413253632,12,0
2531,1277992547428765696,12,0
2532,1321151678972858369,12,0
2533,836914601145032705,12,1
2534,400983315,12,0
2535,277120302,12,2
2536,2278819154,12,1
2537,715873578663673857,12,0
2538,934222516087869440,12,0
2539,29460094,12,1
2540,3436578538,12,1
2541,2976220923,12,1
2542,384239522,12,1
2543,337184741,12,1
2544,183175245,12,0
2545,14747725,12,1
2546,292816979,12,1
2547,45746264,12,0
2548,716777950981591041,12,0
2549,753653490484973574,12,0
2550,1080494257,12,1
2551,434964665,12,0
2552,20056301,12,0
2553,1247020867529453568,12,0
2554,20777388,12,0
2555,2549647801,12,0
2556,82741811,12,0
2557,303237769,12,0
2558,223939239,12,0
2559,241666855,12,1
2560,134482802,12,0
2561,257526704,12,0
2562,2826505214,12,1
2563,3155594242,12,0
2564,2806156354,12,0
2565,95620187,12,0
2566,877947892463538176,12,0
2567,1010583751460622337,12,0
2568,1267871300594405378,12,0
2569,1142536813292261377,12,0
2570,1115342758435328004,12,0
2571,930920888253517830,12,0
2572,2414709972,12,2
2573,1356310042258137089,12,1
2574,1201540369,12,1
2575,2517208410,12,0
2576,48074103,12,0
2577,892271534949183488,12,1
2578,95096236,12,0
2579,2198474230,12,0
2580,18976268,12,1
2581,2350648896,12,0
2582,370249292,12,0
2583,26513017,12,0
2584,61869698,12,0
2585,362417797,12,1
2586,263393046,12,1
2587,115052331,12,1
2588,18485085,12,1
2589,971766076185997312,12,0
2590,416550754,12,0
2591,873805927979380736,12,0
2592,884501846534090753,12,1
2593,4030,12,1
2594,69583,12,2
2595,14553055,12,1
2596,828691163649544192,12,0
2597,794175801637867520,12,0
2598,813760785558147073,12,0
2599,1481995506121379847,12,1
2600,907593485561335816,12,0
2601,6262812,12,1
2602,471339219,12,0
2603,262836435,12,0
2604,44929261,12,0
2605,1008738279137652736,12,0
2606,1163158361812152320,12,0
2607,889238621605244928,12,0
2608,2929561912,12,0
2609,2164756843,12,1
2610,2783875490,12,0
2611,1331597737,12,1
2612,2387579330,12,2
2613,426021342,12,0
2614,1278711325112369152,12,1
2615,1065538285597065217,12,0
2616,185373204,12,0
2617,370184778,12,1
2618,3314251,12,1
2619,18846371,12,0
2620,2999521967,12,0
2621,1393912583594336256,12,0
2622,838459217912684545,12,0
2623,20157199,12,0
2624,825739323903467524,12,0
2625,61608747,12,2
2626,1140691772,12,0
2627,43357195,12,2
2628,190977267,12,0
2629,49353995,12,0
2630,247207180,12,1
2631,1510839631,12,0
2632,123934062,12,0
2633,696450549735010304,12,1
2634,72684950,12,0
2635,78386589,12,0
2636,2314999288,12,0
2637,17405435,12,1
2638,1083938334,12,0
2639,3123025469,12,2
2640,1137695976691572736,12,0
2641,910948257748148227,12,0
2642,1344423422714109954,12,0
2643,65836867,12,2
2644,21862223,12,2
2645,25040839,12,0
2646,55121922,12,2
2647,756762158491373569,12,0
2648,1854347322,12,0
2649,564173073,12,2
2650,453777691,12,1
2651,23075185,12,0
2652,1021169313603104769,12,0
2653,3469449633,12,2
2654,82155986,12,0
2655,1336547888,12,1
2656,813417041394880512,12,0
2657,262642329,12,0
2658,21666463,12,0
2659,16947909,12,1
2660,391158484,12,0
2661,1007229668,12,0
2662,772829463574962176,12,0
2663,878349327990743041,12,0
2664,1258884036577157123,12,0
2665,1145107669730156549,12,0
2666,1264294789,12,0
2667,22516489,12,2
2668,189275116,12,0
2669,22256627,12,1
2670,1251480025712463872,12,0
2671,103029808,12,0
2672,199269425,12,2
2673,1155757528321527809,12,0
2674,405118123,12,0
2675,4832566456,12,0
2676,1169464555,12,0
2677,4056489196,12,0
2678,126000383,12,0
2679,67640602,12,0
2680,103554348,12,2
2681,2810715472,12,0
2682,28155231,12,0
2683,4833549670,12,1
2684,62791065,12,1
2685,178003357,12,0
2686,19766706,12,1
2687,269983161,12,0
2688,39558586,12,0
2689,268967407,12,0
2690,81632752,12,0
2691,910761535,12,0
2692,14065217,12,2
2693,95886927,12,0
2694,1448681040,12,0
2695,1099350755285389312,12,0
2696,130522783,12,0
2697,706859600700678144,12,0
2698,483073718,12,1
2699,714219203,12,0
2700,19439348,12,0
2701,1024995867164663809,12,1
2702,963515096189362176,12,0
2703,518266632,12,0
2704,1063496888765374469,12,0
2705,15736602,12,0
2706,2258247484,12,0
2707,1195253592,12,0
2708,73563,12,0
2709,877532562624835584,12,1
2710,2339348341,12,1
2711,1070779320916996097,12,0
2712,420224901,12,1
2713,857129510067728386,12,0
2714,136238340,12,0
2715,701603778,12,0
2716,66756576,12,0
2717,745340495166119936,12,0
2718,747380400226508800,12,0
2719,1189301950103330822,12,0
2720,1451226637685694486,12,1
2721,19341346,12,0
2722,39592022,12,1
2723,1233821934,12,1
2724,1161553927902584832,12,1
2725,901701975812780032,12,1
2726,831037758,12,0
2727,1810761,12,1
2728,2735186303,12,0
2729,1350834277630488577,12,1
2730,715760036,12,0
2731,498672070,12,0
2732,47751640,12,0
2733,1086322031141027840,12,0
2734,4832862820,12,0
2735,2951619213,12,0
2736,68952741,12,1
2737,22323889,12,1
2738,973972152,12,1
2739,271033059,12,1
2740,3097862962,12,0
2741,2270536645,12,0
2742,1884529722,12,1
2743,614507669,12,0
2744,23766305,12,0
2745,298558783,12,0
2746,947433002795184129,12,0
2747,930915111564390402,12,0
2748,1065265683079016451,12,0
2749,873529818519875587,12,0
2750,475309574,12,0
2751,27502113,12,0
2752,94152234,12,0
2753,1443407442,12,1
2754,46114448,12,2
2755,42084018,12,0
2756,1926342326,12,0
2757,111724165,12,0
2758,142747382,12,0
2759,226338589,12,1
2760,411871137,12,1
2761,285779921,12,0
2762,1077087866163888128,12,0
2763,3449792536,12,1
2764,403613744,12,1
2765,168503417,12,0
2766,37955760,12,0
2767,566536507,12,0
2768,462989654,12,0
2769,201337201,12,1
2770,1328298413960671232,12,0
2771,1353366187791560704,12,0
2772,1172810126,12,0
2773,1069230488,12,0
2774,750247330172010496,12,1
2775,17836481,12,1
2776,2484611612,12,0
2777,240193,12,1
2778,2314611279,12,1
2779,930836836557213696,12,0
2780,340863588,12,1
2781,89696994,12,0
2782,3382455016,12,0
2783,1704241927,12,0
2784,820708631532466177,12,0
2785,3231886269,12,0
2786,24357823,12,2
2787,19541062,12,1
2788,16985179,12,1
2789,935570551,12,1
2790,1485951,12,2
2791,288533666,12,2
2792,198946004,12,0
2793,1192589954699976704,12,0
2794,42609957,12,2
2795,353709352,12,0
2796,18951490,12,1
2797,73608541,12,1
2798,871467183557292032,12,0
2799,1249687211542556675,12,0
2800,527674798,12,0
2801,362982933,12,1
2802,197406275,12,0
2803,940671495784878080,12,0
2804,228110027,12,0
2805,62041828,12,1
2806,1500360438,12,0
2807,834078006020816897,12,0
2808,946874785375629312,12,0
2809,943899791980933120,12,0
2810,781178018454700033,12,0
2811,1225064213632122883,12,0
2812,2501816378,12,1
2813,21082185,12,1
2814,705749959631638528,12,0
2815,717074617173741568,12,1
2816,341454994,12,0
2817,116830375,12,2
2818,1004318000584056832,12,0
2819,1482141955,12,0
2820,1618063621,12,0
2821,1270753915424911360,12,0
2822,1297062529189982208,12,0
2823,19706165,12,0
2824,33501528,12,0
2825,113422725,12,2
2826,4505121202,12,0
2827,251113918,12,2
2828,963121,12,1
2829,800644469846462464,12,2
2830,58569413,12,2
2831,2903749317,12,1
2832,45933,12,1
2833,33272709,12,1
2834,140537858,12,0
2835,3873944493,12,0
2836,14529502,12,2
2837,4137825268,12,0
2838,764896068635099137,12,0
2839,1165235953096691713,12,0
2840,832002718717861888,12,0
2841,28521740,12,0
2842,448017725,12,0
2843,2778314046,12,0
2844,990675648812285952,12,2
2845,318977506,12,0
2846,79541772,12,1
2847,17741346,12,0
2848,2890380843,12,1
2849,16594476,12,1
2850,957980674333528064,12,0
2851,731985470,12,0
2852,865269438542696449,12,0
2853,2247636568,12,1
2854,259798631,12,1
2855,3096917608,12,1
2856,297088625,12,0
2857,2980460146,12,0
2858,138557049,12,1
2859,875612784863531008,12,0
2860,19838691,12,0
2861,21477150,12,0
2862,788648112277581824,12,0
2863,3136075674,12,0
2864,869513138,12,0
2865,20133869,12,1
2866,806909154749251584,12,0
2867,730037517056147456,12,1
2868,794812750874677248,12,0
2869,731067611476267008,12,1
2870,823848077442289665,12,0
2871,37599351,12,2
2872,712784023,12,0
2873,305150124,12,1
2874,705077091046449152,12,1
2875,54999242,12,0
2876,906947382553796609,12,0
2877,489371892,12,2
2878,1121902984462577664,12,0
2879,1497331407135420417,12,0
2880,1905146322,12,0
2881,227490287,12,0
2882,17709578,12,2
2883,492091982,12,0
2884,915174265741332480,12,0
2885,17185448,12,2
2886,25836303,12,0
2887,297286429,12,0
2888,17677090,12,1
2889,1247984431,12,0
2890,489831217,12,1
2891,231390130,12,0
2892,1491188659,12,0
2893,193805305,12,1
2894,823350384794238977,12,0
2895,848911132496723969,12,0
2896,823659568509190146,12,0
2897,780506480449650689,12,0
2898,1244306606441070594,12,0
2899,757699726871592964,12,0
2900,54180893,12,0
2901,1224461719042428928,12,0
2902,1664859288,12,1
2903,100285649,12,0
2904,271465687,12,1
2905,2707504355,12,0
2906,2478816732,12,0
2907,323731198,12,1
2908,107200296,12,0
2909,84328237,12,0
2910,14270443,12,1
2911,1167582110556798976,12,0
2912,1117846279135084544,12,0
2913,1139185022857035776,12,0
2914,1402623607700963338,12,0
2915,1271163370717265927,12,0
2916,56639526,12,0
2917,3599810656,12,0
2918,360792171,12,0
2919,53887085,12,0
2920,26263739,12,0
2921,992064945020907520,12,0
2922,20693345,12,1
2923,411845007,12,2
2924,2210251178,12,0
2925,18891281,12,0
2926,17285710,12,1
2927,74203747,12,0
2928,1441521012462473217,12,0
2929,1383155761753247747,12,0
2930,518734529,12,0
2931,19809161,12,1
2932,454738837,12,0
2933,1935557551,12,0
2934,93930418,12,1
2935,234931124,12,0
2936,304399481,12,2
2937,1037583535,12,0
2938,240403635,12,0
2939,213009708,12,0
2940,45336030,12,1
2941,996373477660741633,12,0
2942,873642973342388225,12,0
2943,54019744,12,2
2944,2744272580,12,0
2945,21743308,12,1
2946,191383270,12,2
2947,518899519,12,0
2948,1972160365,12,2
2949,1857013652,12,1
2950,13256642,12,1
2951,135251922,12,2
2952,859490352,12,0
2953,19744868,12,0
2954,584206466,12,0
2955,1359431822,12,1
2956,4901051,12,2
2957,81709371,12,1
2958,2662418768,12,0
2959,23185764,12,0
2960,164809116,12,0
2961,3354806691,12,0
2962,47598058,12,0
2963,134728184,12,0
2964,888410401519652865,12,0
2965,937919757034147840,12,0
2966,879705262810157056,12,0
2967,980589716146966528,12,0
2968,1137992526646956033,12,0
2969,997214252187471874,12,0
2970,139446950,12,0
2971,303123316,12,0
2972,2308066236,12,1
2973,50875324,12,0
2974,41044925,12,2
2975,602655695,12,0
2976,2361740299,12,0
2977,952885954657816576,12,0
2978,19778612,12,2
2979,56380589,12,1
2980,90492110,12,0
2981,36326676,12,0
2982,563924333,12,0
2983,20008438,12,1
2984,15486485,12,2
2985,1092981085359820800,12,0
2986,1199779543533473792,12,0
2987,1020686023129550849,12,0
2988,971513065048100865,12,0
2989,3005402777,12,0
2990,1449283262,12,0
2991,226512656,12,0
2992,1499221814,12,0
2993,975103531509313536,12,0
2994,256921454,12,2
2995,1394672686366871556,12,0
2996,824339598914572298,12,0
2997,13389842,12,1
2998,15454228,12,1
2999,4854894688,12,0
3000,413143040,12,0
3001,805621976,12,1
3002,825397582499291136,12,0
3003,822217004526477313,12,0
3004,1007554756389285888,12,0
3005,731939300582010880,12,0
3006,992149270399725568,12,0
3007,1065925715315568640,12,0
3008,1096302652563042304,12,0
3009,21221705,12,0
3010,45404490,12,2
3011,567169564,12,0
3012,2834256437,12,0
3013,233165478,12,1
3014,1071633122,12,0
3015,65164093,12,1
3016,11064162,12,1
3017,22303606,12,1
3018,347853700,12,0
3019,148099989,12,0
3020,46388124,12,0
3021,333501363,12,0
3022,19977259,12,0
3023,2793854050,12,0
3024,1137261048963239936,12,0
3025,871676753919578112,12,0
3026,942003326,12,1
3027,738612355,12,1
3028,344642691,12,1
3029,22008997,12,1
3030,90166438,12,0
3031,198268100,12,0
3032,4384445679,12,1
3033,17028337,12,1
3034,1101856230786637824,12,0
3035,1060658163517661184,12,0
3036,1107955429806612481,12,0
3037,9753882,12,1
3038,21681530,12,1
3039,37803387,12,1
3040,989425508763959296,12,0
3041,1006149809961566208,12,0
3042,9524692,12,1
3043,92722715,12,1
3044,575428157,12,1
3045,22206080,12,0
3046,221566756,12,0
3047,452253489,12,1
3048,2834552632,12,0
3049,102946639,12,0
3050,38950804,12,1
3051,440260593,12,0
3052,33183740,12,0
3053,3435812913,12,1
3054,1169271091006726144,12,0
3055,961785257065373696,12,0
3056,82303188,12,2
3057,241883356,12,0
3058,1354068975559303170,12,0
3059,747770390219530240,12,0
3060,1364133071554027521,12,1
3061,722194882417336320,12,0
3062,746814823334354944,12,0
3063,57497901,12,2
3064,3091257648,12,0
3065,30267704,12,0
3066,746662817084899328,12,0
3067,2724583854,12,1
3068,19356161,12,0
3069,18799116,12,1
3070,2201541207,12,0
3071,1169161991656787968,12,0
3072,928754500931899392,12,0
3073,46226031,12,1
3074,746800705327996928,12,0
3075,793458868974133248,12,0
3076,807963193716908032,12,0
3077,252566238,12,1
3078,366992116,12,0
3079,435149578,12,0
3080,23485208,12,0
3081,469719843,12,0
3082,1259625260,12,0
3083,456973123,12,0
3084,2242337662,12,0
3085,2412582659,12,1
3086,1520098260,12,0
3087,89414621,12,1
3088,168090600,12,2
3089,3922921,12,1
3090,1181285167362641920,12,1
3091,790125716,12,0
3092,41802920,12,0
3093,85417181,12,1
3094,1230881453615046656,12,0
3095,22928612,12,1
3096,1233746970600235009,12,0
3097,883216950469566464,12,0
3098,854449144336982017,12,0
3099,876195928285356034,12,0
3100,258825551,12,0
3101,107470161,12,0
3102,289824088,12,1
3103,101342634,12,2
3104,54713849,12,2
3105,20045372,12,1
3106,2214026884,12,1
3107,22634164,12,2
3108,126901940,12,1
3109,8773392,12,1
3110,46620508,12,2
3111,57203,12,1
3112,32366490,12,2
3113,2914213804,12,0
3114,130605003,12,0
3115,22536185,12,0
3116,15491068,12,1
3117,1021396745111068676,12,0
3118,930586676988141574,12,0
3119,3330334752,12,2
3120,8020002,12,2
3121,14311534,12,1
3122,3040370877,12,0
3123,17752267,12,0
3124,1097818597890711552,12,0
3125,89219352,12,0
3126,25977114,12,1
3127,18014546,12,0
3128,41345461,12,1
3129,19718832,12,1
3130,701764742768173056,12,1
3131,14672744,12,2
3132,210232192,12,2
3133,772786265313931264,12,0
3134,20341657,12,2
3135,433808300,12,1
3136,477619123,12,0
3137,908742870370324480,12,1
3138,48096388,12,2
3139,451601582,12,0
3140,30500021,12,2
3141,1080485113,12,0
3142,191554863,12,1
3143,55338322,12,1
3144,746923,12,1
3145,589096371,12,2
3146,852928151579656194,12,0
3147,277997041,12,2
3148,2595251701,12,1
3149,187327991,12,1
3150,904619558,12,0
3151,1009528981589250048,12,1
3152,2160485952,12,1
3153,1484875332,12,0
3154,18802308,12,1
3155,1026756113973354496,12,0
3156,135915248,12,0
3157,531162864,12,2
3158,299558731,12,2
3159,194602839,12,0
3160,228484958,12,0
3161,755777536454488064,12,0
3162,356411369,12,0
3163,135456764,12,2
3164,742414550650195968,12,2
3165,3598361,12,1
3166,351856704,12,0
3167,6809742,12,0
3168,31713437,12,0
3169,33712343,12,0
3170,26873,12,1
3171,10250842,12,1
3172,101280422,12,0
3173,252734238,12,0
3174,870564496603049984,12,0
3175,944903642905276416,12,0
3176,39611273,12,0
3177,913474371875991554,12,0
3178,1092130982193491970,12,0
3179,984522150383153156,12,0
3180,212298649,12,2
3181,117992370,12,0
3182,2172578819,12,0
3183,19557396,12,0
3184,481094718,12,1
3185,979935422439657473,12,0
3186,1090527968252825602,12,0
3187,19229839,12,1
3188,4484394159,12,0
3189,849512386734284800,12,0
3190,525397221,12,0
3191,25095479,12,2
3192,379284812,12,1
3193,1185853084683198464,12,0
3194,876408240,12,0
3195,16707004,12,2
3196,21196348,12,1
3197,1220618934275264512,12,1
3198,202174188,12,2
3199,53112612,12,2
3200,186019665,12,1
3201,418115425,12,0
3202,946114280721707008,12,0
3203,721383580073619456,12,0
3204,787548839775465472,12,0
3205,780223236218974212,12,0
3206,14282808,12,1
3207,20770886,12,1
3208,219345064,12,1
3209,981128259738972160,12,0
3210,927533503524286464,12,0
3211,67563916,12,0
3212,415724228,12,0
3213,504787753,12,0
3214,178287433,12,1
3215,19362669,12,0
3216,206828514,12,0
3217,213119979,12,2
3218,31093789,12,0
3219,19821653,12,1
3220,47576306,12,0
3221,111408385,12,1
3222,1108768020,12,0
3223,2871424303,12,0
3224,3386406213,12,0
3225,999611015896629248,12,0
3226,17069499,12,1
3227,1055836262949634048,12,0
3228,701727829294235648,12,0
3229,130512390,12,0
3230,1109081283660005377,12,0
3231,1150390586538639361,12,0
3232,38893111,12,0
3233,19691091,12,1
3234,305559167,12,2
3235,1132944875639513088,12,0
3236,30275326,12,0
3237,50132801,12,0
3238,20576185,12,0
3239,1370617801,12,0
3240,2939942884,12,0
3241,963147762,12,1
3242,1230206977,12,0
3243,564000782,12,0
3244,22476860,12,0
3245,40204409,12,1
3246,441383038,12,1
3247,159774896,12,0
3248,595884255,12,0
3249,78248216,12,0
3250,1309417499398746112,12,0
3251,151091653,12,2
3252,89225693,12,1
3253,719373,12,1
3254,195492440,12,0
3255,889596651903602689,12,0
3256,476773026,12,1
3257,26737335,12,1
3258,15170258,12,1
3259,19233522,12,0
3260,782941042895155200,12,1
3261,17857396,12,1
3262,48692165,12,0
3263,21855179,12,0
3264,3871996883,12,1
3265,94436352,12,0
3266,934043182832193536,12,0
3267,41679916,12,1
3268,1111645725283225601,12,0
3269,170687597,12,0
3270,224427167,12,0
3271,323484847,12,0
3272,558759113,12,0
3273,1156304590985453569,12,1
3274,22379792,12,1
3275,937741368369217536,12,1
3276,621903,12,1
3277,168492394,12,0
3278,51805546,12,1
3279,1926430159,12,0
3280,2349268446,12,1
3281,266141237,12,1
3282,29130296,12,2
3283,21757532,12,1
3284,1610579598,12,0
3285,3364224724,12,0
3286,241565399,12,0
3287,419757788,12,0
3288,743800592,12,0
3289,1886093119,12,0
3290,331579265,12,1
3291,3044966320,12,1
3292,858849264,12,1
3293,14712831,12,0
3294,1256971001281249283,11,0
3295,1112084190391140363,11,0
3296,1001178326646521862,11,0
3297,1890156590,11,0
3298,118587453,11,0
3299,108986439,11,0
3300,746985479992709120,11,0
3301,17563731,11,1
3302,1333915379270291456,11,0
3303,1329835583464673281,11,0
3304,1436997480634257410,11,0
3305,711242783042965506,11,0
3306,935995333515141120,11,0
3307,2584543524,11,0
3308,1062895928,11,0
3309,144605504,11,1
3310,400359766,11,0
3311,21135715,11,0
3312,9142642,11,1
3313,158138778,11,0
3314,353239455,11,0
3315,19366306,11,0
3316,17072622,11,1
3317,88408565,11,1
3318,177930748,11,0
3319,2154529297,11,0
3320,2881454627,11,1
3321,56066600,11,1
3322,2497970730,11,1
3323,2651226700,11,0
3324,406618740,11,0
3325,1132397256,11,0
3326,746410132255301632,11,0
3327,730354615716175872,11,2
3328,7734032,11,1
3329,44565305,11,0
3330,243598143,11,0
3331,78873412,11,0
3332,540672851,11,0
3333,339542878,11,1
3334,718114413300072448,11,2
3335,111313891,11,0
3336,216466431,11,0
3337,55542822,11,0
3338,57705515,11,2
3339,930010509562253312,11,0
3340,1305817131234267136,11,0
3341,943488365508333568,11,0
3342,1141656292924231680,11,0
3343,1138325600874172417,11,0
3344,1267490137543446529,11,0
3345,43910287,11,0
3346,749894105182920704,11,1
3347,2548040863,11,0
3348,1001653418,11,0
3349,116851896,11,0
3350,2585789635,11,0
3351,1065190608,11,0
3352,177538333,11,0
3353,6096202,11,0
3354,23692628,11,1
3355,128877911,11,0
3356,2583561633,11,0
3357,621839839,11,0
3358,73238030,11,1
3359,250349129,11,2
3360,53380695,11,1
3361,15828576,11,1
3362,141887137,11,0
3363,268797666,11,0
3364,8062702,11,2
3365,2969634586,11,0
3366,776850768875909120,11,1
3367,1887766315,11,1
3368,1295255346,11,1
3369,1738571,11,2
3370,239863641,11,1
3371,3003123635,11,0
3372,3227551681,11,0
3373,1154582468,11,1
3374,1631193031,11,0
3375,12290002,11,1
3376,15566836,11,1
3377,16123945,11,1
3378,734294848489066496,11,0
3379,823005738469625856,11,0
3380,1386007666921771011,11,0
3381,349735060,11,0
3382,705709976501817348,11,2
3383,3304523943,11,0
3384,718126439435001857,11,0
3385,1185244841481003009,11,1
3386,2407368942,11,0
3387,124717321,11,0
3388,488343857,11,0
3389,993954163,11,2
3390,172886452,11,0
3391,113707523,11,1
3392,245074436,11,0
3393,20318728,11,0
3394,1903921710,11,2
3395,86968911,11,0
3396,948519211873292288,11,0
3397,968804867807596544,11,0
3398,968212415992254465,11,1
3399,73697990,11,0
3400,581208856,11,0
3401,85199704,11,0
3402,268012379,11,0
3403,18582471,11,0
3404,86805511,11,2
3405,1150148791359672320,11,0
3406,745596753865510912,11,0
3407,4854451257,11,0
3408,497126517,11,0
3409,949692936614285312,11,0
3410,2226654343,11,1
3411,863333003526901761,11,0
3412,849373397054361602,11,1
3413,1205581929283817477,11,0
3414,943102333017362437,11,0
3415,21499071,11,1
3416,857889751491371008,11,0
3417,20548855,11,0
3418,1061096712,11,0
3419,1439075600,11,0
3420,104828310,11,1
3421,39619991,11,2
3422,143560142,11,0
3423,2242317867,11,0
3424,431754830,11,1
3425,20975196,11,0
3426,296291954,11,1
3427,1078252700746371072,11,0
3428,306810497,11,1
3429,908758949041786881,11,0
3430,407735998,11,0
3431,1245974226,11,0
3432,1701613290,11,0
3433,43781888,11,0
3434,1066634199396900865,11,0
3435,18976567,11,0
3436,583962430,11,1
3437,1275662160,11,0
3438,372805464,11,0
3439,1016363963985129472,11,0
3440,942826806192861185,11,0
3441,228036475,11,0
3442,1602719622,11,1
3443,20189158,11,0
3444,817774571403284480,11,0
3445,1359589144398336001,11,0
3446,1439912131961425922,11,0
3447,1407360489928134660,11,0
3448,1056286911956946952,11,0
3449,377917642,11,1
3450,14323945,11,1
3451,23335196,11,2
3452,4415,11,1
3453,4898132363,11,0
3454,2569081264,11,1
3455,20615635,11,0
3456,118952409,11,2
3457,57479647,11,1
3458,1295686851160932352,11,0
3459,1072843640064671744,11,0
3460,163582516,11,2
3461,20910651,11,0
3462,814813830,11,0
3463,143987339,11,2
3464,4881519310,11,2
3465,15143668,11,1
3466,747051322667589632,11,0
3467,824652697391489024,11,0
3468,746777576534859777,11,0
3469,75862834,11,0
3470,15274836,11,2
3471,16946047,11,0
3472,143168394,11,0
3473,21402507,11,0
3474,373625763,11,2
3475,732147342334410752,11,1
3476,23073725,11,0
3477,28185534,11,1
3478,1159101207555784705,11,0
3479,959957107922669569,11,0
3480,1010217905437511681,11,0
3481,375854213,11,2
3482,1931515028,11,0
3483,1652266158,11,0
3484,123933889,11,1
3485,2393248974,11,0
3486,73635022,11,0
3487,405083481,11,0
3488,1358992730,11,0
3489,449254789,11,1
3490,56169937,11,1
3491,164697554,11,1
3492,292394462,11,0
3493,3070924323,11,0
3494,947217545337163776,11,0
3495,21206601,11,1
3496,886311721241071617,11,0
3497,15996534,11,1
3498,21108390,11,0
3499,1581291230,11,0
3500,1124312929128652800,11,0
3501,2230032119,11,0
3502,1118194759787536384,11,0
3503,215455491,11,0
3504,1139889232867155970,11,0
3505,973632785440235525,11,0
3506,1350818477116940293,11,1
3507,841646010904506368,11,0
3508,702125877,11,2
3509,168236934,11,0
3510,3913455557,11,0
3511,831422632532774912,11,0
3512,805767464453804033,11,0
3513,260282430,11,2
3514,3378518091,11,0
3515,1682610276,11,0
3516,120789095,11,1
3517,16947329,11,0
3518,15177871,11,2
3519,88447151,11,0
3520,1053312146883403776,11,0
3521,914767567528583168,11,0
3522,55220447,11,1
3523,252287213,11,0
3524,474749215,11,0
3525,241178928,11,0
3526,1245341081295892480,11,0
3527,94640507,11,0
3528,782766611413413888,11,1
3529,86186373,11,0
3530,19536280,11,0
3531,963324881906511877,11,0
3532,827256021663952901,11,0
3533,1550621137,11,0
3534,2493192674,11,2
3535,258873883,11,0
3536,1002611144983531520,11,0
3537,859083337876590593,11,2
3538,20388515,11,1
3539,1070242490,11,2
3540,887576492485599232,11,0
3541,1245277558356271105,11,1
3542,1176778674395373568,11,0
3543,905482497043161089,11,0
3544,1327631394286297091,11,0
3545,1282693762385403906,11,0
3546,19962637,11,1
3547,1246272049586331651,11,1
3548,1132389615367839748,11,0
3549,47192867,11,0
3550,830065408170455040,11,0
3551,1065786211,11,0
3552,3028458430,11,0
3553,49028073,11,0
3554,129113082,11,0
3555,1005880954815156224,11,0
3556,2293505090,11,2
3557,499817551,11,1
3558,2372705495,11,0
3559,16719067,11,1
3560,725556481,11,0
3561,38804737,11,2
3562,123870489,11,0
3563,23633183,11,0
3564,555916582,11,0
3565,105192743,11,0
3566,287907196,11,1
3567,18718131,11,0
3568,81305054,11,2
3569,4784004590,11,0
3570,248323599,11,0
3571,2976521818,11,0
3572,1407257829560537088,11,0
3573,20455039,11,0
3574,1215338520526626816,11,0
3575,153919152,11,0
3576,76816072,11,2
3577,2809044736,11,0
3578,961889614675042304,11,0
3579,1073711068084690944,11,0
3580,1110559336294768642,11,0
3581,1109044245061689347,11,0
3582,228826986,11,0
3583,971756367282401281,11,0
3584,3334578142,11,1
3585,747499967040921600,11,0
3586,1285594911803416583,11,0
3587,66002983,11,1
3588,11673662,11,2
3589,6365342,11,1
3590,162439346,11,0
3591,71246065,11,0
3592,1085205539297157120,11,0
3593,62595328,11,0
3594,23798052,11,0
3595,871326001342623744,11,0
3596,747752121416691712,11,0
3597,747749422696640512,11,0
3598,746802265130938369,11,0
3599,281715217,11,0
3600,83894820,11,0
3601,332800573,11,0
3602,951722564,11,0
3603,2756026973,11,0
3604,18391649,11,1
3605,18653841,11,0
